708
336
732
996
804
276
864
816
528
684
312
252
900
276
732
636
240
1008
732
264
828
300
492
504
228
912
960
804
756
648
588
240
240
528
408
648
612
276
228
384
240
744
216
432
360
792
216
216
216
264
240
300
468
756
396
708
240
720
492
888
324
264
252
696
564
252
816
792
840
312
696
780
576
612
684
324
564
252
504
360
972
972
264
672
744
588
516
612
576
288
588
432
300
288
252
312
252
624
624
420
648
588
684
528
372
660
720
372
696
684
948
708
288
672
648
492
660
588
384
456
216
216
792
936
744
240
504
252
252
840
588
804
996
720
948
288
216
600
312
660
696
324
708
624
444
588
396
708
324
852
540
792
576
792
504
636
852
816
996
732
600
708
924
264
792
888
864
864
504
828
384
912
1020
852
924
816
780
276
792
792
840
756
900
948
624
624
540
300
516
780
324
720
732
408
240
912
552
792
588
540
252
420
552
528
252
264
252
228
336
528
564
696
264
300
324
432
636
336
528
228
948
264
264
636
216
288
756
564
792
672
588
984
852
900
756
972
480
636
264
852
564
216
744
828
252
480
252
804
828
216
216
324
216
360
936
720
636
456
804
816
288
564
444
216
900
324
264
564
396
816
216
600
564
708
516
456
1020
240
360
240
276
252
864
936
636
348
396
564
516
384
816
240
672
384
852
300
264
252
252
840
468
708
996
468
876
636
708
816
336
348
432
300
432
360
312
408
744
480
456
264
264
396
252
336
252
252
252
276
672
264
324
444
960
288
840
504
300
540
252
852
252
420
684
504
252
756
408
528
312
216
672
324
264
780
840
816
624
336
900
360
276
684
792
240
384
264
804
768
288
528
744
636
480
684
588
912
780
444
792
372
264
744
768
336
780
828
276
888
240
780
828
588
444
228
300
516
624
348
684
804
744
684
408
756
504
684
516
672
276
648
420
324
564
228
792
984
900
876
900
636
288
624
528
780
828
576
300
840
648
540
504
648
732
708
276
972
504
528
516
540
264
900
276
396
264
684
828
720
264
576
276
900
876
444
528
888
888
264
936
300
360
264
888
348
444
312
252
408
384
300
480
396
516
264
252
348
336
